time,open,high,low,close
2026-07-17 16:15:00,218.69834,218.79366,218.69834,218.73814
2026-07-17 16:30:00,218.74261,218.83049,218.71341,218.82749
2026-07-17 16:45:00,218.82116,218.82116,218.49954,218.64329
2026-07-17 17:00:00,218.62084,218.71652,218.5032,218.51076
2026-07-17 17:15:00,218.52329,218.52329,218.40087,218.50736
2026-07-17 17:30:00,218.49537,218.57859,218.4592,218.46492
2026-07-17 17:45:00,218.47569,218.50508,218.4028,218.40893
2026-07-17 18:00:00,218.41702,218.56089,218.38953,218.46224
2026-07-17 18:15:00,218.477,218.4847,218.38354,218.44392
2026-07-17 18:30:00,218.44979,218.50607,218.3078,218.33774
2026-07-17 18:45:00,218.32428,218.38016,218.27998,218.2854
2026-07-17 19:00:00,218.29019,218.37754,218.27154,218.32636
2026-07-17 19:15:00,218.33541,218.36379,218.27135,218.35723
2026-07-17 19:30:00,218.34703,218.3873,218.28588,218.2988
2026-07-17 19:45:00,218.30336,218.33123,218.26548,218.27234
2026-07-17 20:00:00,218.28364,218.28926,218.13971,218.25499
2026-07-17 20:15:00,218.25086,218.27756,218.19581,218.2185
2026-07-17 20:30:00,218.21724,218.21724,218.1266,218.1288
2026-07-17 20:45:00,218.13596,218.15733,218.05717,218.08626
2026-07-17 21:00:00,218.09154,218.14044,218.01579,218.13914
2026-07-17 21:15:00,218.13131,218.21005,218.10326,218.18091
2026-07-17 21:30:00,218.17213,218.26644,218.14619,218.16111
2026-07-17 21:45:00,218.17374,218.21696,218.13479,218.20394
2026-07-17 22:00:00,218.19787,218.21211,218.14484,218.16651
2026-07-17 22:15:00,218.16497,218.2058,218.06238,218.08071
2026-07-17 22:30:00,218.08844,218.16712,218.0488,218.16304
2026-07-17 22:45:00,218.15721,218.23425,218.11532,218.12153
2026-07-17 23:00:00,218.13433,218.19243,218.12204,218.19178
2026-07-17 23:15:00,218.18534,218.26079,218.14227,218.20302
2026-07-17 23:30:00,218.209,218.31673,218.20176,218.2955
2026-07-17 23:45:00,218.2986,218.44726,218.24431,218.34738
2026-07-18 00:00:00,218.36045,218.45556,218.33894,218.35955
2026-07-18 00:15:00,218.35291,218.44839,218.27005,218.41583
2026-07-18 00:30:00,218.43204,218.45366,218.37347,218.4401
2026-07-18 00:45:00,218.43147,218.46319,218.34068,218.3485
2026-07-18 01:00:00,218.36122,218.41931,218.3368,218.36368
2026-07-18 01:15:00,218.36102,218.428,218.33873,218.42517
