time,open,high,low,close
2026-08-15 17:00:00,184.34216,184.34937,184.2776,184.34178
2026-08-15 17:15:00,184.34279,184.3504,184.33877,184.34739
2026-08-15 17:30:00,184.34261,184.35049,184.32191,184.34661
2026-08-15 17:45:00,184.34131,184.35484,184.31978,184.34499
2026-08-15 18:00:00,184.33758,184.34984,184.33758,184.34111
2026-08-15 18:15:00,184.34169,184.35779,184.27844,184.34578
2026-08-15 18:30:00,184.34089,184.3503,184.33909,184.34651
2026-08-15 18:45:00,184.34159,184.35029,184.30912,184.34689
2026-08-15 19:00:00,184.34207,184.34987,184.27716,184.3411
2026-08-15 19:15:00,184.33564,184.35009,184.33564,184.3409
2026-08-15 19:30:00,184.342,184.35386,184.29634,184.34614
2026-08-15 19:45:00,184.34127,184.35002,184.33887,184.347
2026-08-15 20:00:00,184.3421,184.35009,184.28364,184.3457
2026-08-15 20:15:00,184.34161,184.35022,184.31552,184.34372
2026-08-15 20:30:00,184.33839,184.35027,184.33804,184.34603
2026-08-15 20:45:00,184.34163,184.38067,184.27502,184.34676
2026-08-15 21:00:00,184.341,184.35332,184.33924,184.34612
2026-08-15 21:15:00,184.342,184.36713,184.32193,184.34172
2026-08-15 21:30:00,184.34293,184.37868,184.27289,184.28424
2026-08-15 21:45:00,184.29358,184.34574,184.29358,184.34104
2026-08-15 22:00:00,184.33698,184.34626,184.26863,184.33722
2026-08-15 22:15:00,184.33498,184.34705,184.33457,184.33828
2026-08-15 22:30:00,184.33957,184.34863,184.27076,184.34104
2026-08-15 22:45:00,184.33671,184.34497,184.27076,184.32375
2026-08-15 23:00:00,184.32572,184.34143,184.32556,184.33621
2026-08-15 23:15:00,184.33331,184.3797,184.27018,184.32997
2026-08-15 23:30:00,184.32601,184.33639,184.32498,184.32768
2026-08-15 23:45:00,184.32812,184.33308,184.27502,184.3242
2026-08-16 00:00:00,184.32087,184.32912,184.27716,184.31152
2026-08-16 00:15:00,184.31187,184.32319,184.31187,184.31487
2026-08-16 00:30:00,184.31514,184.32783,184.28262,184.31076
2026-08-16 00:45:00,184.31172,184.32022,184.30932,184.31467
2026-08-16 01:00:00,184.31195,184.34912,184.26164,184.30201
2026-08-16 01:15:00,184.29807,184.30697,184.28994,184.29196
2026-08-16 01:30:00,184.29365,184.30566,184.29365,184.2961
2026-08-16 01:45:00,184.29737,184.30469,184.28445,184.2988
2026-08-16 02:00:00,184.2959,184.36232,184.20122,184.31778
2026-08-16 02:15:00,184.31365,184.36017,184.27614,184.32009
2026-08-16 02:30:00,184.3186,184.32691,184.27929,184.29396
2026-08-16 02:45:00,184.31117,184.31117,184.26562,184.30543
2026-08-16 03:00:00,184.30197,184.30603,184.19355,184.30326
2026-08-16 03:15:00,184.29906,184.33242,184.29721,184.326
2026-08-16 03:30:00,184.32422,184.34096,184.27502,184.33202
2026-08-16 03:45:00,184.33335,184.34711,184.26863,184.33961
2026-08-16 04:00:00,184.3383,184.34109,184.23689,184.33912
2026-08-16 04:15:00,184.33473,184.34584,184.26339,184.31626
2026-08-16 04:30:00,184.31375,184.33234,184.30443,184.32316
2026-08-16 04:45:00,184.32423,184.34374,184.28141,184.33876
2026-08-16 05:00:00,184.33429,184.34226,184.2406,184.34065
2026-08-16 05:15:00,184.33601,184.34023,184.31676,184.33524
2026-08-16 05:30:00,184.33176,184.34426,184.27063,184.33012
2026-08-16 05:45:00,184.32631,184.33588,184.32436,184.32705
2026-08-16 06:00:00,184.32772,184.34084,184.23349,184.28077
2026-08-16 06:15:00,184.27772,184.29664,184.26677,184.29202
2026-08-16 06:30:00,184.28784,184.30711,184.28772,184.29895
2026-08-16 06:45:00,184.29899,184.322,184.2794,184.31834
2026-08-16 07:00:00,184.31282,184.33346,184.22173,184.32948
2026-08-16 07:15:00,184.327,184.33282,184.27509,184.32226
2026-08-16 07:30:00,184.31828,184.35604,184.27289,184.33413
2026-08-16 07:45:00,184.33215,184.34673,184.2702,184.32641
2026-08-16 08:00:00,184.32756,184.34367,184.23948,184.33146
